Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
Internet users (per 100 people),IT.NET.USER.P2,East Asia & Pacific,EAS,49.8247157803774
Internet users (per 100 people),IT.NET.USER.P2,East Asia & Pacific (excluding high income),EAP,44.9820489707828
Internet users (per 100 people),IT.NET.USER.P2,East Asia & Pacific (IDA & IBRD countries),TEA,44.9820489707828
Internet users (per 100 people),IT.NET.USER.P2,Equatorial Guinea,GNQ,21.319999985207
Internet users (per 100 people),IT.NET.USER.P2,Eritrea,ERI,1.083733115675
Internet users (per 100 people),IT.NET.USER.P2,Estonia,EST,88.4066
Internet users (per 100 people),IT.NET.USER.P2,Euro area,EMU,80.280283969454
Internet users (per 100 people),IT.NET.USER.P2,Europe & Central Asia,ECS,71.7441292126694
Internet users (per 100 people),IT.NET.USER.P2,Europe & Central Asia (excluding high income),ECA,59.9320644594073
Internet users (per 100 people),IT.NET.USER.P2,Europe & Central Asia (IDA & IBRD countries),TEC,60.7187464806964
Internet users (per 100 people),IT.NET.USER.P2,European Union,EUU,79.6258146075023
Internet users (per 100 people),IT.NET.USER.P2,Faroe Islands,FRO,94.2
Internet users (per 100 people),IT.NET.USER.P2,Fiji,FJI,46.32872894627
Internet users (per 100 people),IT.NET.USER.P2,Finland,FIN,92.6513
Internet users (per 100 people),IT.NET.USER.P2,Fragile and conflict affected situations,FCS,14.98630874699
Internet users (per 100 people),IT.NET.USER.P2,France,FRA,84.6945
Internet users (per 100 people),IT.NET.USER.P2,French Polynesia,PYF,64.560209747212
Internet users (per 100 people),IT.NET.USER.P2,Gabon,GAB,23.5
Internet users (per 100 people),IT.NET.USER.P2,"Gambia, The",GMB,17.119820502123
Internet users (per 100 people),IT.NET.USER.P2,Georgia,GEO,45.1583744140752
Internet users (per 100 people),IT.NET.USER.P2,Germany,DEU,87.5898
Internet users (per 100 people),IT.NET.USER.P2,Gibraltar,GIB,..
Internet users (per 100 people),IT.NET.USER.P2,Greece,GRC,66.835
Internet users (per 100 people),IT.NET.USER.P2,Greenland,GRL,67.600443481006
Internet users (per 100 people),IT.NET.USER.P2,Grenada,GRD,53.81
Internet users (per 100 people),IT.NET.USER.P2,Guam,GUM,73.139999947043
Internet users (per 100 people),IT.NET.USER.P2,Guinea,GIN,4.7
Internet users (per 100 people),IT.NET.USER.P2,Guinea-Bissau,GNB,3.540706917021
Internet users (per 100 people),IT.NET.USER.P2,Guyana,GUY,38.2
Internet users (per 100 people),IT.NET.USER.P2,Heavily indebted poor countries (HIPC),HPC,12.1335183726839
Internet users (per 100 people),IT.NET.USER.P2,High income,HIC,81.0147435830839
Internet users (per 100 people),IT.NET.USER.P2,"Hong Kong SAR, China",HKG,84.9483529634062
Internet users (per 100 people),IT.NET.USER.P2,Hungary,HUN,72.8347
Internet users (per 100 people),IT.NET.USER.P2,IBRD only,IBD,42.5624927917813
Internet users (per 100 people),IT.NET.USER.P2,Iceland,ISL,98.2
Internet users (per 100 people),IT.NET.USER.P2,IDA & IBRD total,IBT,37.1141533061658
Internet users (per 100 people),IT.NET.USER.P2,IDA blend,IDB,35.0408617964624
Internet users (per 100 people),IT.NET.USER.P2,IDA only,IDX,15.1737595007416
Internet users (per 100 people),IT.NET.USER.P2,IDA total,IDA,22.23873864008
Internet users (per 100 people),IT.NET.USER.P2,"Iran, Islamic Rep.",IRN,44.082875016875
Internet users (per 100 people),IT.NET.USER.P2,Iraq,IRQ,17.22
Internet users (per 100 people),IT.NET.USER.P2,Ireland,IRL,80.1224
Internet users (per 100 people),IT.NET.USER.P2,Isle of Man,IMY,..
Internet users (per 100 people),IT.NET.USER.P2,Israel,ISR,78.88517910353
Internet users (per 100 people),IT.NET.USER.P2,Italy,ITA,65.5716
Internet users (per 100 people),IT.NET.USER.P2,Jamaica,JAM,43.1758971872
Internet users (per 100 people),IT.NET.USER.P2,Japan,JPN,93.329411063737
Internet users (per 100 people),IT.NET.USER.P2,Jordan,JOR,53.4
Internet users (per 100 people),IT.NET.USER.P2,Kazakhstan,KAZ,72.8660129673921
Internet users (per 100 people),IT.NET.USER.P2,Kiribati,KIR,12.99748389414
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Dem. People’s Rep.",PRK,..
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Rep.",KOR,89.8962557995106
Internet users (per 100 people),IT.NET.USER.P2,Kosovo,KSV,..
Internet users (per 100 people),IT.NET.USER.P2,Kuwait,KWT,82.0791147627883
Internet users (per 100 people),IT.NET.USER.P2,Lao PDR,LAO,18.2
Internet users (per 100 people),IT.NET.USER.P2,Late-demographic dividend,LTE,54.0592557700003
Internet users (per 100 people),IT.NET.USER.P2,Latin America & Caribbean,LCN,54.4583843034657
Internet users (per 100 people),IT.NET.USER.P2,Latin America & Caribbean (excluding high income),LAC,53.8839339917845
Internet users (per 100 people),IT.NET.USER.P2,Latin America & the Caribbean (IDA & IBRD countries),TLA,54.7037176765572
Internet users (per 100 people),IT.NET.USER.P2,Latvia,LVA,79.2006
Internet users (per 100 people),IT.NET.USER.P2,Least developed countries: UN classification,LDC,12.628601218278
Internet users (per 100 people),IT.NET.USER.P2,Lebanon,LBN,74
Internet users (per 100 people),IT.NET.USER.P2,Lesotho,LSO,16.071707703394
Internet users (per 100 people),IT.NET.USER.P2,Liberia,LBR,5.903867602799
Internet users (per 100 people),IT.NET.USER.P2,Libya,LBY,19.016079781565
Internet users (per 100 people),IT.NET.USER.P2,Liechtenstein,LIE,96.6411950959488
Internet users (per 100 people),IT.NET.USER.P2,Lithuania,LTU,71.378
Internet users (per 100 people),IT.NET.USER.P2,Low & middle income,LMY,36.7986475240125
Internet users (per 100 people),IT.NET.USER.P2,Low income,LIC,9.46034205257496
Internet users (per 100 people),IT.NET.USER.P2,Lower middle income,LMC,28.6320615312121
Internet users (per 100 people),IT.NET.USER.P2,Luxembourg,LUX,97.3341
Internet users (per 100 people),IT.NET.USER.P2,"Macao SAR, China",MAC,77.6001318608868
Internet users (per 100 people),IT.NET.USER.P2,"Macedonia, FYR",MKD,70.3802
Internet users (per 100 people),IT.NET.USER.P2,Malawi,MWI,9.2981483471244
Internet users (per 100 people),IT.NET.USER.P2,Malaysia,MYS,71.0640678111957
Internet users (per 100 people),IT.NET.USER.P2,Maldives,MDV,54.461955146942
Internet users (per 100 people),IT.NET.USER.P2,Mali,MLI,10.33692498389
Internet users (per 100 people),IT.NET.USER.P2,Malta,MLT,76.184
Internet users (per 100 people),IT.NET.USER.P2,Marshall Islands,MHL,19.282441803511
Internet users (per 100 people),IT.NET.USER.P2,Mauritania,MRT,15.199126690825
Internet users (per 100 people),IT.NET.USER.P2,Mauritius,MUS,50.1393184766711
Internet users (per 100 people),IT.NET.USER.P2,"Micronesia, Fed. Sts.",FSM,31.501081275309
Internet users (per 100 people),IT.NET.USER.P2,Middle East & North Africa,MEA,43.707533366815
Internet users (per 100 people),IT.NET.USER.P2,Middle East & North Africa (excluding high income),MNA,38.2062538479483
Internet users (per 100 people),IT.NET.USER.P2,Middle East & North Africa (IDA & IBRD countries),TMN,37.9589815831978
Internet users (per 100 people),IT.NET.USER.P2,Middle income,MIC,39.7963632949121
Internet users (per 100 people),IT.NET.USER.P2,Moldova,MDA,49.8369395415
Internet users (per 100 people),IT.NET.USER.P2,Monaco,MCO,93.3633020180933
Internet users (per 100 people),IT.NET.USER.P2,Montenegro,MNE,64.564993139872
Internet users (per 100 people),IT.NET.USER.P2,Mozambique,MOZ,9
Internet users (per 100 people),IT.NET.USER.P2,Namibia,NAM,22.3070147912325
Internet users (per 100 people),IT.NET.USER.P2,Nauru,NRU,..
Internet users (per 100 people),IT.NET.USER.P2,Netherlands,NLD,93.0965
Internet users (per 100 people),IT.NET.USER.P2,New Caledonia,NCL,74.00175279141
Internet users (per 100 people),IT.NET.USER.P2,New Zealand,NZL,88.22288881795
Internet users (per 100 people),IT.NET.USER.P2,North America,NAC,75.9372515632806
Internet users (per 100 people),IT.NET.USER.P2,Northern Mariana Islands,MNP,..
Internet users (per 100 people),IT.NET.USER.P2,Norway,NOR,96.8103
Internet users (per 100 people),IT.NET.USER.P2,Not classified,INX,..
Internet users (per 100 people),IT.NET.USER.P2,OECD members,OED,77.243487456501
Internet users (per 100 people),IT.NET.USER.P2,Oman,OMN,74.174165970433
Internet users (per 100 people),IT.NET.USER.P2,Other small states,OSS,40.3955638254411
Internet users (per 100 people),IT.NET.USER.P2,Pacific island small states,PSS,29.7828414639424
Internet users (per 100 people),IT.NET.USER.P2,Palau,PLW,..
Internet users (per 100 people),IT.NET.USER.P2,Panama,PAN,51.2054249948687
Internet users (per 100 people),IT.NET.USER.P2,Papua New Guinea,PNG,7.9
Internet users (per 100 people),IT.NET.USER.P2,Poland,POL,67.997
Internet users (per 100 people),IT.NET.USER.P2,Portugal,PRT,68.6329
Internet users (per 100 people),IT.NET.USER.P2,Post-demographic dividend,PST,79.7749533624375
Internet users (per 100 people),IT.NET.USER.P2,Pre-demographic dividend,PRE,21.0710908041732
Internet users (per 100 people),IT.NET.USER.P2,Puerto Rico,PRI,79.46876882531
Internet users (per 100 people),IT.NET.USER.P2,Qatar,QAT,92.8848264535481
Internet users (per 100 people),IT.NET.USER.P2,Romania,ROM,55.7632
Internet users (per 100 people),IT.NET.USER.P2,Russian Federation,RUS,73.41
Internet users (per 100 people),IT.NET.USER.P2,Samoa,WSM,25.407009766593
Internet users (per 100 people),IT.NET.USER.P2,San Marino,SMR,..
Internet users (per 100 people),IT.NET.USER.P2,Sao Tome and Principe,STP,25.822248798856
Internet users (per 100 people),IT.NET.USER.P2,Saudi Arabia,SAU,69.6162358014004
Internet users (per 100 people),IT.NET.USER.P2,Serbia,SRB,65.3170254003801
Internet users (per 100 people),IT.NET.USER.P2,Seychelles,SYC,58.118697567706
Internet users (per 100 people),IT.NET.USER.P2,Sierra Leone,SLE,2.5
Internet users (per 100 people),IT.NET.USER.P2,Singapore,SGP,82.103
Internet users (per 100 people),IT.NET.USER.P2,Sint Maarten (Dutch part),SXM,..
Internet users (per 100 people),IT.NET.USER.P2,Slovak Republic,SVK,85.019514056785
Internet users (per 100 people),IT.NET.USER.P2,Slovenia,SVN,73.0987
Internet users (per 100 people),IT.NET.USER.P2,Small states,SST,41.9345509745761
Internet users (per 100 people),IT.NET.USER.P2,Solomon Islands,SLB,10.000464982561
Internet users (per 100 people),IT.NET.USER.P2,Somalia,SOM,1.76
Internet users (per 100 people),IT.NET.USER.P2,South Africa,ZAF,51.919115722747
Internet users (per 100 people),IT.NET.USER.P2,South Asia,SAS,23.6279411151014
Internet users (per 100 people),IT.NET.USER.P2,South Asia (IDA & IBRD),TSA,23.6279411151014
Internet users (per 100 people),IT.NET.USER.P2,South Sudan,SSD,17.9297872340426
Internet users (per 100 people),IT.NET.USER.P2,Spain,ESP,78.6896
Internet users (per 100 people),IT.NET.USER.P2,St. Kitts and Nevis,KNA,75.7
Internet users (per 100 people),IT.NET.USER.P2,St. Lucia,LCA,52.35
Internet users (per 100 people),IT.NET.USER.P2,St. Martin (French part),MAF,..
Internet users (per 100 people),IT.NET.USER.P2,St. Vincent and the Grenadines,VCT,51.77
Internet users (per 100 people),IT.NET.USER.P2,Sub-Saharan Africa,SSF,22.3880597098621
Internet users (per 100 people),IT.NET.USER.P2,Sub-Saharan Africa (excluding high income),SSA,22.384664533935
Internet users (per 100 people),IT.NET.USER.P2,Sub-Saharan Africa (IDA & IBRD countries),TSS,22.3880597098621
Internet users (per 100 people),IT.NET.USER.P2,Sudan,SDN,26.614928545846
Internet users (per 100 people),IT.NET.USER.P2,Suriname,SUR,42.763827782511
Internet users (per 100 people),IT.NET.USER.P2,Swaziland,SWZ,30.382700656117
Internet users (per 100 people),IT.NET.USER.P2,Sweden,SWE,90.6102
Internet users (per 100 people),IT.NET.USER.P2,Switzerland,CHE,87.97
Internet users (per 100 people),IT.NET.USER.P2,Syrian Arab Republic,SYR,29.979797235769
Internet users (per 100 people),IT.NET.USER.P2,Tajikistan,TJK,18.980000000495
Internet users (per 100 people),IT.NET.USER.P2,Thailand,THA,39.3161267365004
Internet users (per 100 people),IT.NET.USER.P2,Timor-Leste,TMP,13.4
Internet users (per 100 people),IT.NET.USER.P2,Tonga,TON,44.999518833326
Internet users (per 100 people),IT.NET.USER.P2,Trinidad and Tobago,TTO,69.198470608693
Internet users (per 100 people),IT.NET.USER.P2,Tunisia,TUN,48.519835991689
Internet users (per 100 people),IT.NET.USER.P2,Turkey,TUR,53.7449791423583
Internet users (per 100 people),IT.NET.USER.P2,Turkmenistan,TKM,14.996774820447
Internet users (per 100 people),IT.NET.USER.P2,Turks and Caicos Islands,TCA,..
Internet users (per 100 people),IT.NET.USER.P2,Tuvalu,TUV,42.7
Internet users (per 100 people),IT.NET.USER.P2,Ukraine,UKR,49.26
Internet users (per 100 people),IT.NET.USER.P2,United Arab Emirates,ARE,91.2434057753709
Internet users (per 100 people),IT.NET.USER.P2,United Kingdom,GBR,92.0003
Internet users (per 100 people),IT.NET.USER.P2,United States,USA,74.55
Internet users (per 100 people),IT.NET.USER.P2,Upper middle income,UMC,52.1378691585815
Internet users (per 100 people),IT.NET.USER.P2,Uruguay,URY,64.6
Internet users (per 100 people),IT.NET.USER.P2,Uzbekistan,UZB,42.8
Internet users (per 100 people),IT.NET.USER.P2,Vanuatu,VUT,22.351404582536
Internet users (per 100 people),IT.NET.USER.P2,"Venezuela, RB",VEN,61.869248094278
Internet users (per 100 people),IT.NET.USER.P2,Virgin Islands (U.S.),VIR,54.839137296
Internet users (per 100 people),IT.NET.USER.P2,West Bank and Gaza,WBG,57.42419241388
Internet users (per 100 people),IT.NET.USER.P2,World,WLD,43.9983147914322
Internet users (per 100 people),IT.NET.USER.P2,"Yemen, Rep.",YEM,25.09951439988
Internet users (per 100 people),IT.NET.USER.P2,Zambia,ZMB,21
Internet users (per 100 people),IT.NET.USER.P2,Zimbabwe,ZWE,16.36
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Madagascar,MDG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,ADO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,British Virgin Islands,VGB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Early-demographic dividend,EAR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,EAS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faroe Islands,FRO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gibraltar,GIB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People’s Rep.",PRK,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,KSV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liechtenstein,LIE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lithuania,LTU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,..
